88.74489873,1469.354897
88.81951473,1471.91152
88.89413073,1471.581582
88.96874673,1472.641103
89.04336273,1472.913235
89.11797872,1475.971619
89.19259472,1474.659133
89.26721072,1474.583361
89.34182672,1476.696766
89.41644272,1474.857552
89.49105872,1478.052006
89.56567472,1477.149925
89.64029071,1478.094016
89.71490671,1477.595542
89.78952271,1478.290514
89.86413871,1479.501304
89.93875471,1482.940967
90.01337071,1479.952616
90.0879867,1480.946704
90.1626027,1483.417099
90.2372187,1482.53542
90.3118347,1484.496874
90.3864507,1481.763749
90.4610667,1484.913023
90.53568269,1484.140607
90.61029869,1485.580412
90.68491469,1484.932859
90.75953069,1485.789845
90.83414669,1486.657034
90.90876269,1487.078906
90.98337868,1485.901951
91.05799468,1487.376114
91.13261068,1488.932255
91.20722668,1489.078099
91.28184268,1488.503597
91.35645868,1490.242442
91.43107468,1489.141506
91.50569067,1489.977785
91.58030667,1491.882127
91.65492267,1490.642978
91.72953867,1492.778594
91.80415467,1493.489434
91.87877067,1493.788887
91.95338666,1494.349567
92.02800266,1493.573591
92.10261866,1495.797319
92.17723466,1495.178372
92.25185066,1496.987635
92.32646666,1496.73291
92.40108265,1498.519944
92.47569865,1498.581375
92.55031465,1497.788929
92.62493065,1499.279157
92.69954665,1499.630507
92.77416265,1500.450126
92.84877864,1498.983312
92.92339464,1500.328774
92.99801064,1501.194294
93.07262664,1501.415065
93.14724264,1502.612903
93.22185864,1502.032861
93.29647463,1502.336218
93.37109063,1503.050568
93.44570663,1503.261738
93.52032263,1504.48274
93.59493863,1503.323834
93.66955463,1503.036607
93.74417063,1503.254038
93.81878662,1504.399377
93.89340262,1504.324414
93.96801862,1503.146301
94.04263462,1505.153992
94.11725062,1477.057807
94.19186662,1438.940041
94.26648261,1392.473135
94.34109861,1355.523837
94.41571461,1314.267769
94.49033061,1273.720515
94.56494661,1227.569113
94.63956261,1193.627712
94.7141786,1152.954407
94.7887946,1111.273881
94.8634106,1074.970151
94.9380266,1040.061524
95.0126426,991.5502322
95.0872586,956.1773263
95.16187459,908.3653278
95.23649059,866.3350349
95.31110659,814.6969702
95.38572259,775.0737167
95.46033859,738.0283949
95.53495459,696.0003981
95.60957058,651.1912155
95.68418658,629.9555989
95.75880258,581.1506279
95.83341858,533.8061027
95.90803458,496.2999424
95.98265058,459.7039369
96.05726658,410.9523882
96.13188257,363.5897246
96.20649857,314.8175033
96.28111457,279.4071338
96.35573057,233.7738596
96.43034657,188.6580181
96.50496257,154.8717671
96.57957856,116.8694364
96.65419456,70.83769061
96.72881056,36.80894817
96.80342656,4.507563349
96.87804256,4.859040754
96.95265856,4.36547724
97.02727455,5.192055672
97.10189055,4.200137621
97.17650655,4.52610066
97.25112255,4.821121413
97.32573855,4.482428025
97.40035455,4.431241129
97.47497054,4.435614808
97.54958654,4.649795739
97.62420254,4.843333357
97.69881854,4.366321822
97.77343454,4.881535587
97.84805054,4.454819529
97.92266654,4.373200646
97.99728253,4.792880644
98.07189853,4.570201115
98.14651453,4.146125505
98.22113053,5.4495066
98.29574653,4.801043948
98.37036253,4.522373404
98.44497852,4.822505537
98.51959452,4.732835336
98.59421052,4.778861102
98.66882652,5.251175532
98.74344252,4.078691432
98.81805852,4.788075716
98.89267451,3.761764869
98.96729051,4.353383446
99.04190651,4.529959652
99.11652251,4.48539983
99.19113851,4.78768725
99.26575451,4.062816613
99.3403705,4.79742496
99.4149865,4.511167573
99.4896025,4.405812788
99.5642185,4.999511939
99.6388345,4.600092951
99.7134505,4.90180716
99.78806649,4.528956607
99.86268249,4.509108451
99.93729849,4.67999515
100.0119145,4.606795165
100.0865305,4.597704754
100.1611465,4.480164392
100.2357625,4.602329813
100.3103785,4.241920385
100.3849945,4.434050521
100.4596105,4.185747246
100.5342265,4.274941035
100.6088425,4.584921761
100.6834585,4.546701628
100.7580745,5.521389811
100.8326905,4.273164714
100.9073065,4.79139424
100.9819225,4.35002216
101.0565385,5.09724983
101.1311545,4.134950534
101.2057705,3.911308424
101.2803865,4.372528693
101.3550025,3.744381932
101.4296185,3.752418433
101.5042345,4.190484501
101.5788505,4.377689684
101.6534665,4.655365705
101.7280825,4.918556017
101.8026985,4.65368815
101.8773145,4.426727047
101.9519304,4.215826773
102.0265464,4.410586397
102.1011624,4.722001255
102.1757784,4.435694717
102.2503944,4.524877326
102.3250104,4.146652889
102.3996264,4.439493654
