0,301.0908773,0.8041809
0.0001001,316.128893,0.720003193
0.0002002,320.3478547,0.750496406
0.0003003,328.0666455,0.797390185
0.0004004,329.0574642,0.728587373
0.000500501,332.3974833,0.820453079
0.000600601,337.5593353,0.752418262
0.000700701,336.2169336,0.769202544
0.000800801,341.810276,0.793418267
0.000900901,341.3308464,0.752162015
0.001001001,349.1775163,0.770611917
0.001101101,348.4104279,0.689766658
0.001201201,345.7575813,0.678620247
0.001301301,342.6732494,0.691816579
0.001401401,339.812653,0.598931517
0.001501502,343.7919188,0.628269947
0.001601602,337.2237348,0.535387657
0.001701702,338.1186694,0.524242055
0.001801802,334.6348179,0.537949873
0.001901902,341.4906563,0.424702877
0.002002002,336.4566482,0.537181208
0.002102102,323.0486312,0.502079133
0.002202202,319.101343,0.491318029
0.002302302,313.2683109,0.430467568
0.002402402,310.1200743,0.248182769
0.002502503,313.25233,0.289301173
0.002602603,308.9215075,0.201301066
0.002702703,302.7528877,0.223332777
0.002802803,296.4564278,0.275338761
0.002902903,290.128013,0.151730544
0.003003003,291.4544227,0.236782479
0.003103103,283.799605,0.128546792
0.003203203,272.5810796,0.137128594
0.003303303,265.9969971,0.204375245
0.003403403,254.6666378,0.080258786
0.003503504,249.0733787,0.216672003
0.003603604,231.8781305,0.153908037
0.003703704,226.3488122,0.150193492
0.003803804,211.6945405,0.218977653
0.003903904,201.4829103,0.029026014
0.004004004,185.0708175,0.144173382
0.004104104,178.4388706,0.011479071
0.004204204,161.2277918,-0.035397463
0.004304304,147.2448111,0.026592488
0.004404404,137.6884531,-0.145412421
0.004504505,118.6396828,-0.053840409
0.004604605,107.9327524,-0.191901338
0.004704705,100.4538866,-0.235827961
0.004804805,84.40949482,-0.162829874
0.004904905,70.02708513,-0.203683494
0.005005005,59.89548314,-0.138496629
0.005105105,45.14554112,-0.283979734
0.005205205,30.04403841,-0.382969238
0.005305305,19.60882444,-0.447508467
0.005405405,13.24861889,-0.480929813
0.005505506,0.288504255,-0.460953898
0.005605606,-14.34955055,-0.504490911
0.005705706,-23.55426523,-0.496551874
0.005805806,-29.73868272,-0.587977091
0.005905906,-45.6551683,-0.559038994
0.006006006,-58.55135835,-0.657503776
0.006106106,-68.57107644,-0.645083887
0.006206206,-85.71806311,-0.64124267
0.006306306,-97.63945857,-0.714352672
0.006406406,-104.4631013,-0.608976177
0.006506507,-122.1214832,-0.765182523
0.006606607,-131.8855359,-0.669923594
0.006706707,-148.4412902,-0.663393596
0.006806807,-161.9128286,-0.762621853
0.006906907,-170.4783684,-0.660704767
0.007007007,-179.1397966,-0.810505872
0.007107107,-193.7459823,-0.747385808
0.007207207,-211.2446646,-0.739703728
0.007307307,-218.9313094,-0.852115462
0.007407407,-230.1976082,-0.707054586
0.007507508,-235.9506169,-0.879129264
0.007607608,-246.0183908,-0.853651801
0.007707708,-254.5520367,-0.902173948
0.007807808,-261.8551825,-1.004079749
0.007907908,-271.1079739,-0.830222516
0.008008008,-283.2213165,-0.867350775
0.008108108,-286.6411819,-0.769151554
0.008208208,-295.8140997,-0.765310556
0.008308308,-300.7201772,-0.854291942
0.008408408,-308.4548472,-0.767487123
0.008508509,-321.2714064,-0.848530667
0.008608609,-326.2893678,-0.800135359
0.008708709,-329.3257158,-0.79757473
0.008808809,-334.3756451,-0.851731377
0.008908909,-335.0468385,-0.769407621
0.009009009,-344.5873818,-0.850963207
0.009109109,-341.7747578,-0.822540728
0.009209209,-339.3616552,-0.831502811
0.009309309,-347.9113936,-0.867350775
0.009409409,-343.1011655,-0.766334823
0.00950951,-345.1307297,-0.785283673
0.00960961,-343.7723599,-0.718321797
0.00970971,-340.6561008,-0.682087265
0.00980981,-343.0052806,-0.700396662
0.00990991,-336.2294176,-0.605647067
0.01001001,-338.4827109,-0.632407844
0.01011011,-333.8482789,-0.569922837
0.01021021,-335.0628193,-0.532277312
0.01031031,-333.145124,-0.5977084
0.01041041,-330.8598711,-0.566465622
0.010510511,-322.3740791,-0.619987812
0.010610611,-316.5411024,-0.486564012
0.010710711,-311.5870714,-0.343655708
0.010810811,-310.8679381,-0.35018667
0.010910911,-305.8020462,-0.213288464
0.011011011,-307.4960033,-0.314458227
0.011111111,-299.5855466,-0.267331636
0.011211211,-290.7162572,-0.20598869
0.011311311,-288.4789606,-0.320348979
0.011411411,-282.6140508,-0.162829874
0.011511512,-273.2493813,-0.252732429
0.011611612,-266.185935,-0.20419576
0.011711712,-260.7525189,-0.186522506
0.011811812,-245.4910309,-0.315866887
0.011911912,-241.4479397,-0.156426415
0.012012012,-226.6818823,-0.276680199
0.012112112,-216.0867707,-0.220075951
0.012212212,-203.6379281,-0.13900891
0.012312312,-195.2002097,-0.234035055
0.012412412,-179.6991141,-0.023742464
0.012512513,-164.7893153,-0.127738686
0.012612613,-152.9318017,-0.012599714
0.012712713,-141.2980236,0.06194293
0.012812813,-123.4958013,-0.008885451
0.012912913,-113.9874395,0.155701268
0.013013013,-101.0273091,0.072701875
0.013113113,-90.62405238,0.13687242
0.013213213,-78.20726656,0.134054512
0.013313313,-61.92322501,0.069627885
0.013413413,-50.35340832,0.215134905
0.013513514,-34.51682438,0.283024481
0.013613614,-24.76877616,0.391780387
0.013713714,-15.70788522,0.442893731
0.013813814,-3.866402406,0.44033163
0.013913914,10.24430102,0.433798285
0.014014014,18.90568609,0.436872798
0.014114114,30.58737276,0.47030841
0.014214214,42.98818308,0.455576179
0.014314314,52.60840335,0.576639705
0.014414414,65.58452085,0.529238352
0.014514515,82.04438664,0.624042113
0.014614615,93.19875121,0.605081023
0.014714715,104.7686164,0.625323274
0.014814815,116.466335,0.754211996
0.014914915,127.4769022,0.591244659
0.015015015,143.1697745,0.6454376
0.015115115,152.5823123,0.644412661
0.015215215,164.5996906,0.594447513
0.015315315,174.5236271,0.768690044
0.015415415,187.8194813,0.624298345
0.015515516,201.9623293,0.756902599
0.015615616,210.6877594,0.743833986
0.015715716,222.0819712,0.685026223
0.015815816,236.7043019,0.844669388
0.015915916,240.8592865,0.722565631
0.016016016,254.2990806,0.861582529
0.016116116,258.1664223,0.875805048
0.016216216,271.7980209,0.824553175
0.016316316,277.2155107,0.880161515
0.016416416,283.0644873,0.690791618
0.016516517,294.922266,0.755236987
0.016616617,306.0609291,0.748574552
0.016716717,309.5927048,0.718593854
0.016816817,312.3254378,0.81865929
0.016916917,317.5831559,0.722437509
0.017017017,326.5164941,0.782655689
0.017117117,329.2811974,0.748574552
0.017217217,336.568515,0.747165194
0.017317317,335.2580756,0.808793474
0.017417417,338.9816421,0.758440088
0.017517518,343.248565,0.793546394
0.017617618,341.762333,0.774199416
0.017717718,344.4791015,0.727690517
0.017817818,340.9632838,0.755365111
0.017917918,345.7256193,0.656583837
0.018018018,347.5953965,0.667730132
0.018118118,342.7691353,0.62160791
0.018218218,342.6572684,0.580739331
0.018318318,337.4474684,0.604568564
0.018418418,342.9609072,0.498235875
0.018518519,332.8289692,0.507331597
0.018618619,332.8449501,0.482606698
0.018718719,328.3862644,0.517067905
0.018818819,325.238019,0.602774956
0.018918919,321.1309199,0.438922475
0.019019019,317.4553086,0.368209733
0.019119119,310.0561507,0.277003998
0.019219219,306.7161452,0.182599908
0.019319319,304.6865735,0.293528344
0.019419419,305.4536557,0.193231368
0.01951952,296.7440832,0.253946984
