2544.984,600,591.192855,264.1971991,-961.3046097,561.6177307,109.929078,-1.042057204,1113.337787
2547.508,600,588.7048733,263.7807483,-885.9427969,491.4569509,109.8464781,-1.064330702,1013.126139
2550.043,600,589.5213901,263.4709244,-936.0828017,534.4024116,109.7638782,-1.052054614,1077.885406
2552.567,600,593.6789797,263.4141776,-1003.751915,576.9921088,109.6812783,-1.049085776,1157.772776
2555.091,600,591.9592974,262.6794445,-865.1840476,449.8043925,109.5986784,-1.091360115,975.124314
2557.614,600,589.2989245,262.7292738,-955.5791756,578.5677312,109.5160785,-1.026369673,1117.081994
2560.137,600,590.4917314,262.9040643,-976.7574822,564.1980992,109.4334786,-1.046992634,1127.995866
2562.661,600,588.6322037,262.2680079,-976.0355788,570.2009962,109.3508787,-1.042074718,1130.386937
2565.282,600,590.0799514,262.2990657,-887.4752721,494.8031076,109.2682788,-1.062182561,1016.091765
2567.804,600,590.7525727,261.7340888,-875.1193654,469.7726553,109.1856789,-1.078136313,993.2372584
2570.327,600,590.6138626,261.9348329,-925.6346754,534.7497285,109.103079,-1.046926726,1068.998047
2573.067,600,591.1689752,261.7386035,-909.8116807,519.7507907,109.0204791,-1.051767545,1047.806365
2575.59,600,589.0573929,261.1848415,-966.0789877,574.2230694,108.9378792,-1.034515572,1123.850855
2578.164,600,586.520873,261.2383449,-882.8099677,492.9927823,108.8552793,-1.061499493,1011.13566
2580.688,600,588.7760534,260.9185213,-1016.556248,595.1534867,108.7726794,-1.04113627,1177.961917
2583.279,600,591.3108625,261.1319897,-1012.282396,605.2394372,108.6900795,-1.031925437,1179.419529
2585.802,600,591.1414895,260.8409835,-863.7911446,474.9518371,108.6074796,-1.068071596,985.7557451
2588.339,600,590.5836476,260.4058303,-1024.791361,607.2413464,108.5248797,-1.035871892,1191.192422
2591.136,600,589.1045295,260.0739837,-921.6134806,542.9561023,108.4422798,-1.03840302,1069.660103
2593.659,600,592.4263221,260.1370195,-918.5531254,495.3212824,108.3596799,-1.076251082,1043.591403
2596.279,600,588.7362733,259.8758768,-936.0243952,524.1250952,108.27708,-1.060347504,1072.776204
2598.804,600,587.399351,259.654084,-966.3924145,560.606318,108.19448,-1.045136099,1117.225914
2601.327,600,591.324995,259.7989819,-970.4106333,605.2496409,108.1118801,-1.013129029,1143.688736
2603.85,600,590.4281509,259.1669916,-955.2237899,519.5957504,108.0292802,-1.072608463,1087.396999
2606.373,600,588.9757729,259.1036568,-885.9818857,504.284314,107.9466803,-1.053345956,1019.444246
2608.963,600,589.5279518,258.902181,-885.2273403,473.1697485,107.8640804,-1.079917311,1003.751491
2611.487,600,591.4336574,258.6163584,-983.9135943,610.278584,107.7814805,-1.015615502,1157.810827
2614.009,600,590.2639181,258.5860353,-905.1741602,509.3045149,107.6988806,-1.058285985,1038.619925
2616.532,600,590.9785619,258.348444,-854.2299051,474.4158851,107.6162807,-1.063837637,977.1280176
2619.056,600,586.6762149,258.0962479,-898.4270523,508.7581953,107.5336808,-1.055542643,1032.475699
2621.58,600,590.4773315,257.8214599,-938.8499584,545.5808805,107.4510809,-1.04437774,1085.862672
2624.103,600,593.6785658,257.4212316,-893.3301427,480.1634969,107.368481,-1.077601933,1014.197085
2626.626,600,588.7164951,257.4030839,-889.512125,504.758618,107.2858811,-1.054650363,1022.74781
2629.149,600,589.5449954,257.2508326,-970.254433,556.2033258,107.2032812,-1.050274356,1118.371944
2631.725,600,592.4635611,257.532838,-910.5655346,506.5526789,107.1206813,-1.06312488,1041.981386
2634.279,600,590.8131087,256.6763245,-896.2544587,531.8562136,107.0380814,-1.035228373,1042.181888
2636.803,600,590.111327,256.4206629,-922.7258061,553.214688,106.9554815,-1.030712214,1075.85752
2639.328,600,591.5958525,256.7060155,-895.6561628,484.1407177,106.8728816,-1.075242708,1018.131719
2641.85,600,589.3948841,256.0444935,-942.7515211,528.5182301,106.7902817,-1.059841897,1080.792279
2644.373,600,589.988321,256.0868094,-955.5233447,522.5471507,106.7076818,-1.070359283,1089.073178
2646.938,600,590.4791655,256.143229,-931.798924,533.4579415,106.6250819,-1.050840422,1073.697634
2649.462,600,589.7786668,255.8067418,-925.2249106,551.735971,106.542482,-1.033082436,1077.243574
2651.985,600,590.2330906,255.4148286,-989.1913586,615.2252392,106.4598821,-1.014394973,1164.904133
2654.509,600,591.8961526,255.2595916,-916.1227702,528.1172645,106.3772822,-1.047858028,1057.444455
2657.033,600,591.5634605,254.9410695,-947.2422522,543.2138091,106.2946823,-1.0501136,1091.947401
2659.556,600,589.5397924,254.9774872,-964.2301929,552.534702,106.2120824,-1.050442351,1111.321044
2662.078,600,591.49997,254.6074752,-953.3733848,555.9682866,106.1294825,-1.042851948,1103.640135
2664.601,600,587.8216124,254.5959192,-977.094206,594.1397549,106.0468826,-1.024465557,1143.553731
2667.125,600,591.8496383,254.4610834,-900.8481678,534.334531,105.9642827,-1.035431739,1047.397161
2669.649,600,592.7819514,254.1541331,-919.4187156,516.2656013,105.8816828,-1.059156918,1054.448171
2672.275,600,589.1103743,254.0700066,-880.9079495,477.0574188,105.7990829,-1.07446227,1001.789697
2674.799,600,591.2694363,253.671176,-915.5836989,506.432293,105.716483,-1.065557,1046.311224
2677.323,600,591.4317928,253.6424716,-971.2483475,559.9512194,105.6338831,-1.047814973,1121.101566
2679.846,600,589.8993343,253.4722948,-954.3473121,547.1819192,105.5512831,-1.050197518,1100.084926
2682.372,600,589.5690361,253.0792214,-1024.694586,619.1628671,105.4686832,-1.027264002,1197.230826
2684.964,600,590.1982298,252.6346263,-903.3527797,523.7956049,105.3860833,-1.04533597,1044.226068
2687.487,600,593.8232173,252.6638968,-895.0734468,482.5305954,105.3034834,-1.076363165,1016.854095
2690.01,600,594.3283681,252.1557787,-913.8496196,505.0081929,105.2208835,-1.065946662,1044.104594
2692.534,600,588.5121691,252.1916582,-1028.236557,647.9404641,105.1382836,-1.00850416,1215.358903
2695.058,600,591.2981865,252.084511,-963.7830961,559.6134365,105.0556837,-1.04473189,1114.470751
2697.581,600,591.8073472,252.0693406,-919.9848215,523.9427051,104.9730838,-1.053095951,1058.719996
2700.103,600,591.6545754,251.7422819,-913.1874879,512.8988867,104.8904839,-1.059046859,1047.366534
2702.626,600,588.4772094,251.7022426,-897.9989651,536.3358151,104.807884,-1.032396469,1045.972393
2705.15,600,590.5840046,251.5614668,-923.3590182,554.1634659,104.7252841,-1.030258935,1076.888585
2707.673,600,591.0891011,251.2040467,-893.4065226,496.8215877,104.6426842,-1.063283402,1022.255792
2710.275,600,591.2584924,251.1270553,-876.9926045,505.5698329,104.5600843,-1.047849527,1012.283006
2712.799,600,590.6723983,250.7196528,-864.854668,519.9885017,104.4774844,-1.029462774,1009.139058
2715.323,600,589.0723339,250.5385992,-855.9504514,517.8290517,104.3948845,-1.0267264,1000.398971
2718.039,600,590.9470222,250.3262905,-850.2685009,542.4066293,104.3122846,-1.002957327,1008.544236
2720.563,600,590.1061035,250.2903178,-807.1911301,536.4675065,104.2296847,-0.984218741,969.2032326
2723.086,600,591.9334203,250.0913013,-773.2385851,529.3546513,104.1470848,-0.970484827,937.0775082
2725.61,600,589.8451646,249.4729906,-772.9233524,455.8093282,104.0644849,-1.037969012,897.3141325
2728.132,600,587.5200732,249.3622836,-730.6634046,591.030659,103.981885,-0.890654523,939.7798948
2730.656,600,591.0094247,249.3978528,-702.8210155,500.1755885,103.8992851,-0.952281997,862.6314388
2733.278,600,590.7890438,249.3583807,-674.4947749,605.9307093,103.8166852,-0.838894947,906.6946707
2735.801,600,589.8320797,249.1206419,-660.0504146,514.3695977,103.7340853,-0.908812645,836.8050148
2738.325,600,586.8711204,248.5235129,-644.5973751,507.9962653,103.6514854,-0.903364175,820.7106564
2740.849,600,589.7338341,248.4334414,-594.4051172,554.1439157,103.5688855,-0.820437785,812.6456317
2743.374,600,589.1788533,248.3031036,-573.8182552,549.5844393,103.4862856,-0.806966616,794.5504678
2745.896,600,590.2896347,248.2575144,-560.3324244,544.4348706,103.4036857,-0.799787127,781.2693224
2748.419,600,589.0801318,248.3360182,-525.0010568,549.1985843,103.3210858,-0.762875873,759.7665395
2750.944,600,591.8858751,247.6581933,-480.3480193,544.5237176,103.2384859,-0.722861541,726.1131445
2753.467,600,589.4205161,247.560662,-460.7601712,528.0754789,103.155886,-0.717427707,700.8306834
2755.99,600,597.0882753,247.3856014,-433.8283146,534.8322102,103.0732861,-0.681501902,688.6599303
2758.513,600,594.3801244,247.0298559,-415.6738815,532.5710412,102.9906861,-0.662739635,675.5861823
2761.036,600,584.96041,247.2003714,-386.6817205,543.0833319,102.9080862,-0.618742141,666.6800269
2763.561,600,583.5779592,246.8216313,-375.4103411,541.8259177,102.8254863,-0.605918969,659.1723972
2766.083,600,592.7838818,246.750973,-347.4831083,539.9910195,102.7428864,-0.571790763,642.1330171
2768.606,600,593.2785314,246.6810926,-325.175451,532.2949959,102.6602865,-0.548390807,623.7603999
2771.13,600,596.4255133,246.6155926,-300.1362199,548.2552811,102.5776866,-0.500874722,625.0324822
2773.654,600,585.1923682,246.2743706,-264.868121,543.0508729,102.4950867,-0.453792319,604.2014334
2776.278,600,587.0718432,246.0148596,-243.6950899,543.9190072,102.4124868,-0.421219146,596.0160931
2778.802,600,591.8653264,245.9150108,-209.2954432,560.924134,102.3298869,-0.357126801,598.6989784
2781.326,600,592.357428,245.9377372,-165.8825433,641.6079182,102.247287,-0.25300182,662.7048656
2784.051,600,590.4248226,245.300257,-155.4221639,555.5202707,102.1646871,-0.272802519,576.8525116
2786.574,600,588.3754717,244.8512247,-147.35535,536.9364222,102.0820872,-0.267842943,556.7892964
2789.098,600,590.3579312,244.7481145,-142.8060439,547.9816974,101.9994873,-0.254933425,566.2839454
2791.63,600,592.3740406,245.406898,-127.2178821,635.4836322,101.9168874,-0.197578871,648.0924597
2794.152,600,595.9590496,244.8113768,-134.1073509,536.9263073,101.8342875,-0.244760896,553.4208534
2796.675,600,587.7300126,244.4408944,-138.8299909,555.1129402,101.7516876,-0.245066412,572.2098765
2799.281,600,595.0959288,244.1847548,-131.6775736,574.9502158,101.6690877,-0.225141517,589.8361926
2801.805,600,591.3846251,244.0469755,-148.7584272,559.8769012,101.5864878,-0.259698241,579.3023513
2804.328,600,590.6908213,243.8860336,-149.0402902,583.9380789,101.5038879,-0.249897779,602.6580192
2806.851,600,591.2594496,243.3979634,-134.1415274,554.6314201,101.421288,-0.237300163,570.6224334
2809.375,600,588.6260721,243.4601628,-130.771201,613.9331257,101.3386881,-0.20986911,627.7061334
2811.894,600,594.2472326,243.1561063,-144.5331551,586.7923899,101.2560882,-0.241503235,604.3303251
2814.424,600,594.8429363,243.2006112,-148.2236631,529.2022487,101.1734883,-0.273091116,549.5682618
2816.947,600,595.8500762,242.9399789,-145.1851093,570.2001766,101.0908884,-0.249323369,588.3935395
2819.47,600,585.1139734,242.2227938,-131.0336211,554.3522377,101.0082885,-0.232112227,569.628136
2821.993,600,584.5662258,242.4495986,-139.6843477,543.8082884,100.9256886,-0.25142766,561.4616385
2824.517,600,587.9990887,241.9782114,-142.7076327,533.7827254,100.8430887,-0.261241686,552.5300592
2827.041,600,591.613519,242.002285,-127.5929291,541.0603458,100.7604888,-0.231589041,555.9012983
2829.564,600,592.3810681,241.9375655,-143.3653996,550.9594324,100.6778889,-0.254565169,569.3065377
2832.104,600,588.8629188,241.568854,-131.8367353,547.0277835,100.595289,-0.236495554,562.6902529
2834.628,600,592.3005914,241.2284041,-141.1351927,545.2898193,100.5126891,-0.253268099,563.2584928
2837.152,600,590.2215732,241.466434,-136.4971377,566.6409546,100.4300892,-0.236384667,582.8494146
2839.676,600,591.3331421,240.9907862,-123.3957632,565.6061296,100.3474892,-0.214799856,578.9100174
2842.278,600,594.6696664,240.5268212,-145.5209511,558.9049875,100.2648893,-0.254712688,577.5388578
2844.94,600,595.0503997,240.4758018,-133.2668076,540.0079969,100.1822894,-0.24195213,556.2092041
2847.464,600,592.894691,240.5815332,-131.22638,560.2833587,100.0996895,-0.230067259,575.4457444
2849.994,600,594.5565235,240.2498513,-139.2964757,506.487963,100.0170896,-0.268388762,525.293789
2852.518,600,586.0577529,240.214221,-151.8125017,532.859296,99.93448973,-0.277548209,554.063232
2855.041,600,588.2737418,239.734035,-139.0823388,552.9693403,99.85188983,-0.246407872,570.1920626
2857.565,600,586.7110972,239.4360995,-142.4713728,563.6046593,99.76928993,-0.247599066,581.3332125
2860.088,600,586.7827303,239.3609409,-153.1126855,534.9918947,99.68669002,-0.278745212,556.4708634
2862.611,600,593.087691,239.1096633,-131.9860957,564.0452275,99.60409012,-0.229863265,579.281752
2865.134,600,594.4567962,239.3679719,-145.4488627,526.2555384,99.52149022,-0.269652894,545.9855889
2867.658,600,590.8572792,238.6467322,-143.6582182,550.9993818,99.43889031,-0.25504517,569.4190042
2870.28,600,589.72624,238.4753277,-129.6443988,538.7119432,99.35629041,-0.236165402,554.0922558
2872.804,600,595.0522889,238.6271301,-129.0775179,597.4008635,99.27369051,-0.212794043,611.1863852
2875.34,600,589.277849,238.3728646,-143.6356436,562.8756807,99.1910906,-0.249849698,580.9132723
2877.864,600,587.4910915,237.9437174,-133.2494046,557.1036117,99.1084907,-0.23477181,572.8174561
2880.389,600,593.170406,237.8792253,-128.3397714,534.3391506,99.0258908,-0.235719053,549.5356447
2882.913,600,589.7340842,237.5731165,-146.3464929,555.6034411,98.94329089,-0.257551046,574.5541573
2885.437,600,594.7648309,237.4625018,-136.6858756,528.4612376,98.86069099,-0.253102019,545.8519106
2887.961,600,590.5274305,237.1600007,-146.0477698,567.159113,98.77809109,-0.252032042,585.6615154
2890.486,600,582.5024644,237.015881,-132.8281374,597.96964,98.69549118,-0.218582881,612.5446959
2893.009,600,591.7702047,237.0592925,-139.8945831,529.5992874,98.61289128,-0.258252982,547.7644563
2895.549,600,588.1277105,236.5486911,-124.4720898,549.5581072,98.53029138,-0.222736821,563.4779626
2898.072,600,598.2491295,236.4148827,-131.1539714,537.666038,98.44769148,-0.239259535,553.4312357
2900.595,600,590.9821455,236.3521001,-131.0389353,546.6161677,98.36509157,-0.23528732,562.1035824
2903.118,600,593.7417846,236.0933336,-135.9364515,547.4561996,98.28249167,-0.243383319,564.0806763
2905.642,600,583.8007381,236.0338863,-137.448303,547.9558046,98.19989177,-0.245767496,564.9315
2908.275,600,587.498368,235.3946975,-132.0062232,540.5190879,98.11729186,-0.239532446,556.4050029
